p1	p2	system	complexIdent	virIdent	hostIdent	dope_score	virDomPos	virIntPos	hostDomPos	hostIntPos	rms	infection
P0CK30	E1BHI7	BHV1-COW	27.059	28.216	20.168	-34642.6875	58.92	61.9	61.34	32.0	0.9581	cow_na
P0CK30	G3MXD9	BHV1-COW	25.0	28.216	14.53	-33971.38672	58.92	61.9	55.56	52.0	0.9602	cow_na
P0CK30	F1N5M3	BHV1-COW	25.294	28.216	15.789	-33668.88672	58.92	61.9	49.12	36.0	0.854	cow_na
P0CK30	F1MZI6	BHV1-COW	26.471	28.216	18.966	-35389.75781	58.92	61.9	59.48	28.0	0.8312	cow_na
P0CK30	E1B8E5	BHV1-COW	25.0	28.216	13.934	-36207.55859	58.92	61.9	58.2	56.0	0.9434	cow_na
P0CK30	E1BFU3	BHV1-COW	26.471	28.216	19.298	-34945.81641	58.92	61.9	53.51	48.0	0.8802	cow_na
P0CK30	F1N2M1	BHV1-COW	27.941	28.216	23.894	-33800.38281	58.92	61.9	57.52	44.0	0.8814	cow_na
P0CK30	F1MZQ4	BHV1-COW	27.059	28.216	20.168	-34642.6875	58.92	61.9	61.34	32.0	0.9581	cow_na
P0CK30	G3N0M8	BHV1-COW	25.298	28.216	14.53	-34427.88672	58.92	61.9	64.96	64.0	1.0066	cow_na
P0CK30	F1MGI1	BHV1-COW	25.882	28.216	17.241	-33646.83203	58.92	61.9	59.48	48.0	0.9843	cow_na
P0CK30	F1MMQ7	BHV1-COW	26.19	28.216	17.544	-32507.18359	58.92	61.9	59.65	52.0	1.0172	cow_na
P0CK30	G3MWP8	BHV1-COW	25.532	28.216	14.286	-33196.72656	58.92	61.9	52.68	56.0	0.9321	cow_na
P0CK30	F6PQI6	BHV1-COW	26.627	28.216	18.644	-33096.92578	58.92	61.9	60.17	28.0	0.8817	cow_na
P0CK30	E1BH15	BHV1-COW	24.118	28.216	12.727	-33391.65625	58.92	61.9	49.09	40.0	0.8891	cow_na
P0CK30	E1BLI0	BHV1-COW	25.882	28.216	17.241	-34438.70312	58.92	61.9	47.41	24.0	0.7879	cow_na
P0CK30	G3MXM7	BHV1-COW	25.61	28.216	14.035	-32125.33594	58.92	61.9	60.53	64.0	1.0526	cow_na
P0CK30	F1N564	BHV1-COW	27.66	28.216	19.828	-32724.48047	58.92	61.9	70.69	76.0	0.9987	cow_na
P0CK30	G5E5W8	BHV1-COW	24.924	28.216	12.844	-31750.91016	58.92	61.9	51.38	68.0	1.0535	cow_na
P0CK30	F1MTR4	BHV1-COW	26.176	28.216	16.935	-36408.73047	58.92	61.9	59.68	44.0	1.04	cow_na
P0CK30	G3X817	BHV1-COW	25.526	28.216	15.179	-33217.00781	58.92	61.9	53.57	60.0	0.9253	cow_na
P0CK30	F6RLN7	BHV1-COW	25.882	28.216	17.391	-34366.74219	58.92	61.9	57.39	48.0	0.8677	cow_na
P0CK30	G3N1M0	BHV1-COW	25.449	28.216	15.179	-32774.09766	58.92	61.9	51.79	56.0	0.9294	cow_na
P0CK30	G3MZT4	BHV1-COW	25.519	28.216	16.071	-33058.01562	58.92	61.9	52.68	72.0	1.1826	cow_na
P0CK30	G3MZN4	BHV1-COW	25.926	28.216	14.679	-31750.53906	58.92	61.9	57.8	68.0	0.9448	cow_na
P0CK30	G3N028	BHV1-COW	27.059	28.216	21.053	-33398.66406	58.92	61.9	52.63	40.0	0.9228	cow_na
P0CK30	G3N3X6	BHV1-COW	25.0	28.216	12.844	-33489.21094	58.92	61.9	55.05	56.0	0.9617	cow_na
P0CK30	E1BAE6	BHV1-COW	24.316	28.216	11.009	-32082.63672	58.92	61.9	52.29	64.0	0.9935	cow_na
P0CK30	G3X7L1	BHV1-COW	25.588	28.216	16.667	-32604.50781	58.92	61.9	54.39	52.0	0.8191	cow_na
P0CK30	E1B966	BHV1-COW	26.444	28.216	16.667	-33721.60156	58.92	61.9	59.65	68.0	1.0445	cow_na
P0CK30	F1MQJ3	BHV1-COW	50.294	28.216	88.034	-36971.96094	58.92	61.9	97.44	92.0	0.589	cow_na
P0CK30	G5E604	BHV1-COW	28.024	28.216	23.684	-33571.78125	58.92	61.9	58.77	48.0	0.9965	cow_na
P0CK30	G3N092	BHV1-COW	26.765	28.216	18.4	-36265.36719	58.92	61.9	67.2	52.0	1.0755	cow_na
P0CK30	G3N2W9	BHV1-COW	25.519	28.216	16.071	-32884.64453	58.92	61.9	52.68	64.0	0.9114	cow_na
P0CK30	E1BN50	BHV1-COW	25.904	28.216	16.071	-31983.35352	58.92	61.9	53.57	60.0	1.1221	cow_na
P0CK30	G3N2G2	BHV1-COW	25.61	28.216	14.679	-32143.84766	58.92	61.9	54.13	60.0	0.9304	cow_na
P0CK30	F1N248	BHV1-COW	24.699	28.216	12.174	-32698.93359	58.92	61.9	59.13	52.0	1.0244	cow_na
P0CK30	G5E6A4	BHV1-COW	24.706	28.216	13.913	-33603.70703	58.92	61.9	51.3	44.0	0.8702	cow_na
P0CK30	F1MU33	BHV1-COW	26.176	28.216	18.261	-33559.80078	58.92	61.9	59.13	52.0	0.9008	cow_na
P0CK30	G5E6L7	BHV1-COW	26.19	28.216	17.241	-33780.01953	58.92	61.9	54.31	44.0	0.9102	cow_na
P0CK30	G5E5N4	BHV1-COW	28.529	28.216	22.656	-36297.91406	58.92	61.9	61.72	32.0	0.8722	cow_na
P0CK30	G3N378	BHV1-COW	25.223	28.216	15.179	-32503.11914	58.92	61.9	54.46	68.0	0.9848	cow_na
P0CK30	E1B8L8	BHV1-COW	28.529	28.216	24.576	-35129.80469	58.92	61.9	51.69	24.0	1.1745	cow_na
P0CK30	E1BJ95	BHV1-COW	25.617	28.216	13.636	-32837.70703	58.92	61.9	56.36	60.0	0.9331	cow_na
P0CK30	G5E5N6	BHV1-COW	26.586	28.216	16.807	-31762.05664	58.92	61.9	63.03	60.0	0.9531	cow_na
P0CK30	E1BJF0	BHV1-COW	27.647	28.216	21.849	-35140.38281	58.92	61.9	56.3	24.0	0.8822	cow_na
P0CK30	E1BEU5	BHV1-COW	26.748	28.216	17.857	-31894.54688	58.92	61.9	54.46	44.0	0.8928	cow_na
P0CK30	F1MH40	BHV1-COW	28.824	28.216	25.0	-34684.61719	58.92	61.9	65.83	56.0	0.8941	cow_na
P0CK30	F1N3R3	BHV1-COW	24.706	28.216	14.035	-34918.37109	58.92	61.9	50.0	44.0	0.8666	cow_na
P0CK30	F1MT78	BHV1-COW	27.941	28.216	20.93	-36583.76953	58.92	61.9	65.12	48.0	0.9251	cow_na
P0CK30	G3MZK2	BHV1-COW	26.22	28.216	16.364	-31891.77148	58.92	61.9	52.73	72.0	0.9938	cow_na
P0CK30	G3N3C1	BHV1-COW	25.378	28.216	14.286	-31462.56836	58.92	61.9	52.68	64.0	1.0436	cow_na
P0CK30	G3MYI3	BHV1-COW	25.532	28.216	14.035	-34733.03906	58.92	61.9	55.26	52.0	0.9077	cow_na
P0CK30	G3N2Z4	BHV1-COW	24.695	28.216	11.607	-32783.79297	58.92	61.9	52.68	64.0	0.9055	cow_na
P0CK30	E1BCU0	BHV1-COW	24.412	28.216	13.158	-33225.16016	58.92	61.9	51.75	40.0	0.8938	cow_na
P0CK30	F1MIP4	BHV1-COW	26.282	28.216	12.844	-30149.08984	58.92	61.9	64.22	72.0	1.1462	cow_na
P0CK30	F1MD75	BHV1-COW	27.353	28.216	20.492	-34897.94922	58.92	61.9	60.66	48.0	0.8863	cow_na
P0CK30	F1MUF6	BHV1-COW	31.765	28.216	34.188	-35975.10938	58.92	61.9	68.38	80.0	0.8128	cow_na
P0CK30	E1BNZ1	BHV1-COW	25.882	28.216	16.667	-34365.96484	58.92	61.9	55.0	44.0	0.8842	cow_na
P0CK30	G5E6M1	BHV1-COW	26.627	28.216	18.644	-33096.92578	58.92	61.9	60.17	28.0	0.8817	cow_na
P0CK30	G3N383	BHV1-COW	25.532	28.216	14.159	-32316.8457	58.92	61.9	52.21	48.0	0.9686	cow_na
P0CK30	E1BG54	BHV1-COW	24.706	28.216	14.286	-34372.58984	58.92	61.9	47.32	56.0	0.9178	cow_na
P0CK30	G3N1S9	BHV1-COW	25.298	28.216	15.179	-31676.24219	58.92	61.9	53.57	64.0	1.0286	cow_na
P0CK30	E1B780	BHV1-COW	26.176	28.216	18.103	-34778.66016	58.92	61.9	46.55	40.0	0.8939	cow_na
P0CK30	E1BNU5	BHV1-COW	26.269	28.216	16.949	-33333.16016	58.92	61.9	63.56	80.0	0.8953	cow_na
P0CK30	F1MPQ4	BHV1-COW	26.176	28.216	17.213	-34546.41797	58.92	61.9	59.84	52.0	0.889	cow_na
P0CK30	G3X7C5	BHV1-COW	23.824	28.216	11.607	-34644.50391	58.92	61.9	45.54	48.0	0.9395	cow_na
P0CK30	E1BCY5	BHV1-COW	27.052	28.216	18.584	-31986.50586	58.92	61.9	61.95	72.0	0.8705	cow_na
P0CK30	G5E5V1	BHV1-COW	27.647	28.216	22.222	-33679.96484	58.92	61.9	60.68	48.0	0.9735	cow_na
P0CK30	G3X873	BHV1-COW	26.687	28.216	17.273	-30889.75	58.92	61.9	50.0	40.0	1.1832	cow_na
P0CK30	E1BBJ3	BHV1-COW	25.0	28.216	14.912	-33775.13672	58.92	61.9	48.25	40.0	0.8732	cow_na
P0CK30	G3MWL4	BHV1-COW	25.305	28.216	13.393	-32629.33398	58.92	61.9	52.68	52.0	0.8313	cow_na
P0CK30	G3N148	BHV1-COW	26.176	28.216	17.949	-33573.14453	58.92	61.9	56.41	44.0	0.9361	cow_na
P0CK30	G3N3R7	BHV1-COW	24.412	28.216	13.158	-33570.86328	58.92	61.9	50.88	40.0	0.8558	cow_na
P0CK30	F1MZ85	BHV1-COW	27.647	28.216	19.847	-35561.14062	58.92	61.9	64.89	56.0	0.9475	cow_na
P0CK30	E1BMH6	BHV1-COW	25.882	28.216	17.699	-33286.91016	58.92	61.9	47.79	32.0	0.9588	cow_na
P0CK30	F1MJ00	BHV1-COW	26.176	28.216	16.535	-36127.03906	58.92	61.9	57.48	56.0	0.9076	cow_na
P0CK30	F1MJX3	BHV1-COW	26.765	28.216	18.4	-36265.36719	58.92	61.9	67.2	52.0	1.0755	cow_na
P0CK30	F1N2H6	BHV1-COW	28.235	28.216	23.14	-35119.84766	58.92	61.9	68.6	48.0	0.9876	cow_na
P0CK30	G3MZE0	BHV1-COW	27.647	28.216	22.222	-32870.17578	58.92	61.9	58.12	52.0	0.9297	cow_na
P0CK30	G5E615	BHV1-COW	25.0	28.216	14.912	-33765.76953	58.92	61.9	47.37	40.0	0.8847	cow_na
P0CK30	G5E5U8	BHV1-COW	26.14	28.216	16.364	-32793.98828	58.92	61.9	61.82	64.0	0.9269	cow_na
P0CK30	F1N7J0	BHV1-COW	27.353	28.216	21.552	-35061.58594	58.92	61.9	63.79	64.0	0.9549	cow_na
P0CK30	G3N033	BHV1-COW	26.462	28.216	15.789	-32784.56641	58.92	61.9	65.79	60.0	0.9753	cow_na
P0CK30	E1BGK0	BHV1-COW	26.765	28.216	19.167	-34416.23047	58.92	61.9	60.83	52.0	1.0652	cow_na
P0CK30	G3N0Q6	BHV1-COW	28.824	28.216	23.622	-36711.34766	58.92	61.9	60.63	32.0	0.9362	cow_na
P0CK30	E1B889	BHV1-COW	25.0	28.216	12.5	-32674.21289	58.92	61.9	49.11	44.0	1.0244	cow_na
P0CK30	G3MZI4	BHV1-COW	25.0	28.216	14.655	-34658.60156	58.92	61.9	51.72	48.0	0.9428	cow_na
P0CK30	G3N1R1	BHV1-COW	25.588	28.216	16.102	-33877.34766	58.92	61.9	55.08	48.0	0.9259	cow_na
P0CK30	G3X7I5	BHV1-COW	27.647	28.216	22.807	-33454.07422	58.92	61.9	57.02	40.0	0.97	cow_na
P0CK30	F1MLW7	BHV1-COW	28.824	28.216	25.424	-33819.93359	58.92	61.9	60.17	36.0	0.8849	cow_na
P0CK30	E1BD14	BHV1-COW	26.176	28.216	18.103	-34182.91406	58.92	61.9	51.72	48.0	0.8824	cow_na
P0CK30	G5E6A9	BHV1-COW	25.836	28.216	15.044	-32290.47266	58.92	61.9	53.98	72.0	0.8708	cow_na
P0CK30	G3N0I9	BHV1-COW	25.61	28.216	14.545	-32216.74219	58.92	61.9	55.45	76.0	0.9347	cow_na
P0CK30	F1MCF8	BHV1-COW	28.824	28.216	25.424	-34671.19141	58.92	61.9	61.02	44.0	0.8546	cow_na
P0CK30	F1MZ96	BHV1-COW	27.941	28.216	22.881	-35223.61328	58.92	61.9	56.78	48.0	0.8229	cow_na
P0CK30	G3X7Z4	BHV1-COW	25.0	28.216	14.53	-35346.57812	58.92	61.9	52.99	40.0	0.9032	cow_na
P0CK30	E1BGP0	BHV1-COW	25.588	28.216	15.574	-35144.40234	58.92	61.9	63.93	44.0	1.0526	cow_na
P0CK30	E1BPH9	BHV1-COW	25.882	28.216	17.857	-33684.21094	58.92	61.9	49.11	52.0	0.8423	cow_na
P0CK30	G3MY58	BHV1-COW	25.532	28.216	14.035	-34114.00391	58.92	61.9	57.02	56.0	0.9985	cow_na
P0CK30	F1MMD6	BHV1-COW	28.529	28.216	24.167	-35884.47656	58.92	61.9	70.0	64.0	0.8069	cow_na
P0CK30	F1MBP3	BHV1-COW	25.588	28.216	16.379	-34191.67578	58.92	61.9	51.72	48.0	0.9134	cow_na
P0CK30	F1MCS1	BHV1-COW	26.765	28.216	18.548	-35147.48438	58.92	61.9	65.32	40.0	1.0215	cow_na
P0CK30	E1B6Z4	BHV1-COW	27.647	28.216	20.8	-36249.79297	58.92	61.9	59.2	28.0	0.9624	cow_na
P0CK30	F1MLW8	BHV1-COW	25.882	28.216	17.391	-33843.60547	58.92	61.9	48.7	40.0	1.092	cow_na
P0CK30	E1BF67	BHV1-COW	29.412	28.216	27.35	-35252.61719	58.92	61.9	67.52	64.0	1.0233	cow_na
P0CK30	E1BLT1	BHV1-COW	25.223	28.216	15.179	-32487.86523	58.92	61.9	52.68	60.0	0.918	cow_na
P0CK30	G3MZ05	BHV1-COW	25.0	28.216	14.655	-34658.60156	58.92	61.9	51.72	48.0	0.9428	cow_na
P0CK30	G3MZW0	BHV1-COW	27.052	28.216	18.584	-32007.52539	58.92	61.9	60.18	64.0	1.0579	cow_na
P0CK30	F1MST2	BHV1-COW	26.176	28.216	17.355	-35610.26172	58.92	61.9	49.59	40.0	0.9299	cow_na
P0CK30	V6F7S3	BHV1-COW	28.529	28.216	23.967	-36518.625	58.92	61.9	62.81	40.0	0.7755	cow_na
P0CK30	V6F7R8	BHV1-COW	25.588	28.216	15.702	-35467.57031	58.92	61.9	57.85	32.0	0.9556	cow_na
O39504	P18892	BHV1-COW	18.529	16.25	20.168	-30247.23242	48.75	38.1	61.34	32.0	0.837	cow_na
O39504	P31783	BHV1-COW	17.059	16.25	16.239	-31039.20117	48.75	38.1	51.28	60.0	0.7646	cow_na
O39504	A5D7B2	BHV1-COW	18.991	16.25	20.833	-29971.87695	48.75	38.1	65.83	48.0	1.278	cow_na
O39504	P81282	BHV1-COW	19.118	16.25	19.847	-30508.08203	48.75	38.1	64.89	56.0	0.9033	cow_na
O39504	Q8WMV3	BHV1-COW	19.412	16.25	21.6	-30435.43164	48.75	38.1	60.0	52.0	0.7852	cow_na
O39504	A7E3C4	BHV1-COW	18.018	16.25	19.091	-30360.72852	48.75	38.1	49.09	48.0	0.8488	cow_na
O39504	A4FUY1	BHV1-COW	20.588	16.25	26.05	-29333.8457	48.75	38.1	68.07	56.0	0.855	cow_na
O39504	P55252	BHV1-COW	20.0	16.25	23.77	-29535.82812	48.75	38.1	63.11	76.0	1.1889	cow_na
O39504	Q08DK1	BHV1-COW	19.118	16.25	21.311	-32517.42188	48.75	38.1	57.38	52.0	0.7287	cow_na
O39504	Q9XT56	BHV1-COW	18.072	16.25	18.421	-28766.6543	48.75	38.1	61.4	52.0	0.8281	cow_na
O39504	Q0V881	BHV1-COW	16.765	16.25	15.652	-30558.65625	48.75	38.1	50.43	40.0	0.713	cow_na
O39504	P55803	BHV1-COW	19.118	16.25	21.488	-29702.7207	48.75	38.1	66.94	40.0	1.1691	cow_na
O39504	Q32PI9	BHV1-COW	18.529	16.25	19.672	-31634.05078	48.75	38.1	63.93	56.0	0.7092	cow_na
O39504	Q5EAB0	BHV1-COW	20.0	16.25	23.967	-31899.94336	48.75	38.1	62.81	40.0	0.6745	cow_na
O39504	A5D7C3	BHV1-COW	17.941	16.25	18.182	-30576.33398	48.75	38.1	66.94	68.0	0.8623	cow_na
O39504	Q148M6	BHV1-COW	18.529	16.25	18.462	-30885.96289	48.75	38.1	56.92	36.0	0.871	cow_na
O39504	P10522	BHV1-COW	19.706	16.25	22.764	-31982.04883	48.75	38.1	71.54	68.0	1.0463	cow_na
O39504	P13608	BHV1-COW	18.824	16.25	19.531	-31074.76367	48.75	38.1	71.87	56.0	0.775	cow_na
O39504	Q28062	BHV1-COW	20.0	16.25	23.387	-30494.24023	48.75	38.1	64.52	60.0	0.9168	cow_na
O39504	P81265	BHV1-COW	18.318	16.25	18.644	-29017.53711	48.75	38.1	60.17	28.0	1.0626	cow_na
O39504	Q5E9Z9	BHV1-COW	21.176	16.25	27.5	-30391.69922	48.75	38.1	62.5	68.0	0.7311	cow_na
O39504	Q17QN4	BHV1-COW	17.941	16.25	16.418	-32684.31055	48.75	38.1	65.67	56.0	1.1493	cow_na
O39504	Q2KI11	BHV1-COW	17.941	16.25	17.886	-31414.81055	48.75	38.1	60.98	56.0	0.9171	cow_na
O39504	Q08E08	BHV1-COW	17.059	16.25	15.702	-30362.57422	48.75	38.1	57.85	32.0	0.7027	cow_na
O39504	O46631	BHV1-COW	19.706	16.25	22.951	-29581.76758	48.75	38.1	61.48	48.0	0.9442	cow_na
O39504	Q6QUN5	BHV1-COW	19.118	16.25	22.609	-29865.07031	48.75	38.1	55.65	40.0	0.6969	cow_na
O39504	Q29RR6	BHV1-COW	20.294	16.25	24.793	-31316.06445	48.75	38.1	71.9	72.0	0.7956	cow_na
O39504	A6QPH6	BHV1-COW	17.941	16.25	17.6	-31284.16992	48.75	38.1	61.6	44.0	0.9767	cow_na
O39504	A6QPS6	BHV1-COW	17.994	16.25	18.803	-28596.18945	48.75	38.1	62.39	64.0	0.9259	cow_na
O39504	A6QLR1	BHV1-COW	21.471	16.25	28.333	-30260.17578	48.75	38.1	62.5	68.0	0.6368	cow_na
O39504	A7MAZ7	BHV1-COW	17.353	16.25	17.094	-30860.42969	48.75	38.1	51.28	60.0	0.7713	cow_na
O39504	Q3MHE5	BHV1-COW	19.118	16.25	19.697	-30442.12305	48.75	38.1	65.15	56.0	0.8444	cow_na
O39504	Q32L73	BHV1-COW	15.43	16.25	11.607	-30097.08984	48.75	38.1	45.54	48.0	0.7929	cow_na
O39504	A7YWT5	BHV1-COW	17.073	16.25	15.596	-28679.99609	48.75	38.1	52.29	52.0	0.8072	cow_na
O39504	A5D7I8	BHV1-COW	18.235	16.25	19.167	-30609.07031	48.75	38.1	54.17	44.0	0.7488	cow_na
O39504	E1B757	BHV1-COW	20.882	16.25	26.23	-31316.48242	48.75	38.1	64.75	56.0	0.7735	cow_na
O39504	Q32LF2	BHV1-COW	19.706	16.25	23.932	-29981.57617	48.75	38.1	57.26	44.0	0.9086	cow_na
O39504	C5NU11	BHV1-COW	18.824	16.25	20.661	-30990.76953	48.75	38.1	64.46	44.0	1.0736	cow_na
O39504	A4FV85	BHV1-COW	18.529	16.25	20.168	-30072.625	48.75	38.1	57.98	32.0	0.7536	cow_na
O39504	Q71AW3	BHV1-COW	19.118	16.25	21.311	-28981.69141	48.75	38.1	56.56	40.0	1.1688	cow_na
O39504	A5PK95	BHV1-COW	16.914	16.25	16.216	-30496.79688	48.75	38.1	49.55	40.0	0.8347	cow_na
O39504	A2VE28	BHV1-COW	20.0	16.25	23.77	-30880.55078	48.75	38.1	71.31	48.0	0.8391	cow_na
O39504	Q2TBL2	BHV1-COW	18.485	16.25	20.183	-28991.90039	48.75	38.1	57.8	68.0	0.7764	cow_na
O39504	O46405	BHV1-COW	18.584	16.25	20.513	-31086.52539	48.75	38.1	53.85	40.0	0.8489	cow_na
O39504	Q2KII3	BHV1-COW	17.16	16.25	16.522	-28324.62891	48.75	38.1	51.3	56.0	0.7445	cow_na
O39504	Q2TA28	BHV1-COW	19.118	16.25	22.222	-29516.57227	48.75	38.1	57.26	44.0	0.9492	cow_na
O39504	Q17QC7	BHV1-COW	24.412	16.25	33.333	-32385.50781	48.75	38.1	70.45	80.0	0.7425	cow_na
O39504	A8E4P9	BHV1-COW	20.0	16.25	23.577	-29857.54297	48.75	38.1	62.6	72.0	1.0081	cow_na
O39504	Q2KHW2	BHV1-COW	18.343	16.25	19.828	-28864.16602	48.75	38.1	60.34	60.0	0.7321	cow_na
O39504	Q28090	BHV1-COW	19.118	16.25	21.311	-28981.69141	48.75	38.1	56.56	40.0	1.1688	cow_na
O39504	Q0VD13	BHV1-COW	18.584	16.25	20.87	-29202.97656	48.75	38.1	59.13	68.0	0.7683	cow_na
O39504	A7YW22	BHV1-COW	16.667	16.25	15.044	-28307.58203	48.75	38.1	52.21	40.0	0.6985	cow_na
O39504	A6QPC6	BHV1-COW	19.412	16.25	22.131	-29708.33984	48.75	38.1	62.3	48.0	0.9053	cow_na
O39504	Q08D76	BHV1-COW	19.118	16.25	18.978	-31866.78906	48.75	38.1	67.88	52.0	0.8274	cow_na
O39504	Q1RMK5	BHV1-COW	19.118	16.25	21.849	-30547.46875	48.75	38.1	62.18	48.0	0.8669	cow_na
O39504	A6QNP4	BHV1-COW	19.118	16.25	21.849	-30441.35938	48.75	38.1	61.34	36.0	0.759	cow_na
O39504	B2ZEZ4	BHV1-COW	18.529	16.25	20.168	-30690.82227	48.75	38.1	60.5	48.0	0.7934	cow_na
O39504	Q29ZQ4	BHV1-COW	19.118	16.25	21.488	-29702.7207	48.75	38.1	66.94	40.0	1.1691	cow_na
O39504	A7YW30	BHV1-COW	17.059	16.25	15.966	-31832.07031	48.75	38.1	57.14	44.0	0.7129	cow_na
O39504	F1MI37	BHV1-COW	17.647	16.25	17.355	-30501.55469	48.75	38.1	66.94	68.0	0.7701	cow_na
O39504	Q3T019	BHV1-COW	17.221	16.25	16.071	-27673.89648	48.75	38.1	51.79	60.0	0.8921	cow_na
O39504	Q1JPC5	BHV1-COW	19.394	16.25	22.523	-29552.26367	48.75	38.1	53.15	40.0	0.843	cow_na
O39504	Q05B59	BHV1-COW	17.941	16.25	18.333	-29137.9043	48.75	38.1	64.17	56.0	0.9493	cow_na
O39504	A4IFI9	BHV1-COW	17.066	16.25	16.071	-28443.70117	48.75	38.1	57.14	40.0	0.7153	cow_na
O39504	G3MXG6	BHV1-COW	17.313	16.25	16.239	-28237.95898	48.75	38.1	55.56	48.0	0.8072	cow_na
O39504	G3MXC7	BHV1-COW	18.21	16.25	17.699	-27348.19922	48.75	38.1	54.87	48.0	0.8723	cow_na
O39504	G3MXB7	BHV1-COW	17.028	16.25	14.679	-26360.17578	48.75	38.1	56.88	44.0	1.0096	cow_na
O39504	G3X832	BHV1-COW	17.647	16.25	15.385	-28117.33594	48.75	38.1	64.1	60.0	0.8566	cow_na
O39504	E1BC44	BHV1-COW	17.647	16.25	17.073	-30007.78711	48.75	38.1	60.98	48.0	0.827	cow_na
O39504	G5E641	BHV1-COW	16.471	16.25	14.655	-29706.64844	48.75	38.1	51.72	48.0	0.771	cow_na
O39504	G5E681	BHV1-COW	17.964	16.25	18.103	-29159.875	48.75	38.1	63.79	56.0	1.042	cow_na
O39504	E1BF25	BHV1-COW	16.176	16.25	13.559	-30625.58984	48.75	38.1	55.93	44.0	0.6908	cow_na
O39504	E1BCC8	BHV1-COW	19.706	16.25	23.529	-30309.60352	48.75	38.1	59.66	44.0	0.9283	cow_na
O39504	G5E6I6	BHV1-COW	20.588	16.25	26.271	-30122.88281	48.75	38.1	62.71	56.0	0.6849	cow_na
O39504	E1BAF8	BHV1-COW	16.358	16.25	12.844	-27471.03516	48.75	38.1	59.63	76.0	1.1027	cow_na
O39504	E1BG10	BHV1-COW	17.56	16.25	17.391	-29185.62305	48.75	38.1	59.13	68.0	0.9277	cow_na
O39504	F1N2J5	BHV1-COW	17.941	16.25	18.966	-29304.8418	48.75	38.1	53.45	44.0	0.7299	cow_na
O39504	F1N367	BHV1-COW	19.118	16.25	20.313	-31227.66016	48.75	38.1	72.66	56.0	0.8932	cow_na
O39504	F1MGN3	BHV1-COW	16.176	16.25	13.559	-30195.22461	48.75	38.1	56.78	64.0	0.729	cow_na
O39504	F1MGI2	BHV1-COW	17.109	16.25	16.379	-28687.18164	48.75	38.1	50.86	44.0	0.7327	cow_na
O39504	F1MEW6	BHV1-COW	19.453	16.25	22.727	-28654.55664	48.75	38.1	63.64	64.0	0.7376	cow_na
O39504	F1MZ83	BHV1-COW	19.118	16.25	19.847	-30508.08203	48.75	38.1	64.89	56.0	0.9033	cow_na
O39504	F1MPK8	BHV1-COW	16.358	16.25	12.5	-27705.33203	48.75	38.1	53.57	76.0	0.8085	cow_na
O39504	F1MT41	BHV1-COW	16.765	16.25	15.385	-30042.28516	48.75	38.1	54.7	40.0	0.7096	cow_na
O39504	F1N6I7	BHV1-COW	19.118	16.25	19.847	-30508.08203	48.75	38.1	64.89	56.0	0.9033	cow_na
O39504	G3N1H5	BHV1-COW	17.647	16.25	17.797	-29189.94922	48.75	38.1	56.78	44.0	0.8388	cow_na
O39504	G3N347	BHV1-COW	18.323	16.25	17.857	-27362.75391	48.75	38.1	59.82	72.0	1.0982	cow_na
O39504	G3MYJ8	BHV1-COW	17.169	16.25	16.071	-27822.57812	48.75	38.1	50.0	60.0	0.8164	cow_na
O39504	G3MZH5	BHV1-COW	17.337	16.25	15.455	-27132.48633	48.75	38.1	55.45	72.0	1.0275	cow_na
O39504	G3N1M7	BHV1-COW	17.417	16.25	16.522	-29001.77539	48.75	38.1	58.26	56.0	0.8939	cow_na
O39504	G3MZ26	BHV1-COW	16.77	16.25	13.761	-28370.20117	48.75	38.1	50.46	52.0	0.7793	cow_na
O39504	G3N2D7	BHV1-COW	19.637	16.25	23.214	-28472.4375	48.75	38.1	58.93	44.0	0.8115	cow_na
O39504	G3MYJ2	BHV1-COW	17.47	16.25	16.667	-28428.84961	48.75	38.1	62.28	64.0	0.8365	cow_na
O39504	G3MYQ5	BHV1-COW	19.706	16.25	23.14	-30013.11328	48.75	38.1	61.16	44.0	1.114	cow_na
O39504	G3N3B4	BHV1-COW	17.284	16.25	14.53	-28297.125	48.75	38.1	67.52	64.0	0.9803	cow_na
O39504	F1MR22	BHV1-COW	18.318	16.25	18.644	-29017.53711	48.75	38.1	60.17	28.0	1.0626	cow_na
O39504	E1B8P1	BHV1-COW	17.456	16.25	17.699	-29790.58789	48.75	38.1	55.75	32.0	0.7974	cow_na
O39504	G5E6H7	BHV1-COW	17.081	16.25	14.545	-26145.91992	48.75	38.1	58.18	76.0	1.0171	cow_na
O39504	E1BI17	BHV1-COW	18.529	16.25	20.69	-29358.75977	48.75	38.1	52.59	56.0	0.8102	cow_na
O39504	G3N2H1	BHV1-COW	16.765	16.25	15.652	-29386.8418	48.75	38.1	56.52	52.0	0.7804	cow_na
O39504	G3MZR7	BHV1-COW	16.471	16.25	14.167	-32172.59375	48.75	38.1	53.33	40.0	0.8731	cow_na
O39504	G3N2B5	BHV1-COW	18.21	16.25	17.857	-27260.59375	48.75	38.1	55.36	44.0	1.0109	cow_na
O39504	G3X776	BHV1-COW	17.378	16.25	15.385	-27820.25	48.75	38.1	61.54	60.0	0.9245	cow_na
O39504	E1BBP5	BHV1-COW	19.118	16.25	21.138	-30696.90234	48.75	38.1	63.41	60.0	0.8154	cow_na
